id,date,likes,reposts,views,comment_count,comments_text
9613,2023-01-07 18:37:10,127,8,969,1,"Пусть этот праздник дом наполнит 
Любовью, светом и теплом! 
Добра, уюта, счастья, мира! 
Вас поздравляю с Рождеством!"
9611,2023-01-07 09:54:23,58,1,649,0,
9606,2023-01-06 14:09:01,12,3,742,0,
9600,2023-01-05 22:35:56,70,30,1026,2,"Радостно слышать пюхтицкую манеру пения. Царстве Небесное матушке-игумении Георгии, она привила эту манеру. Радостно видеть место рождения Младенца Христа!!!ПОБЫВАЛА В ПАЛЕСТИНЕ!!А также в Гродненском монастыре,где встречалась с Матушкой Георгией!!!Царство ей Небесное!!!☦️🌹🌹🌹🌹🌹🌹🌹🙏❣️"
9578,2023-01-05 08:50:48,133,7,3104,10,"Милосердный Господи,  даруй исцеления рабу Твоему болящему иерею Виктору!🙏 Спаси Господи и помилуй о.Виктора!🙏🙏🙏 Господи, помилуй и исцели Р.Б.бол. иерея
Виктора! Спаси и помилуй, Господи, болящего иерея Виктора! Даруй ему здравие духовное и телесное.🙏🙏🙏❤ Помоги, Господи! 🙏🙏🙏 🙏🙏🙏 🙏🙏🙏 Господи, спаси, помилуй и исцели бол. иерея Виктора! 🙏🙏🙏🙏❤️❤️❤️❤️🙏🙏🙏🙏 Прочитала и сердце упало. Господи, все святые помогите отцу Виктору!!! Господи, даруй полное здравие верному р. Б. иерею Виктору, дай сил, и избавь его от болячки гнетущей! Аминь. 🙏"
9576,2023-01-02 13:50:10,62,11,1818,0,
9573,2023-01-01 20:22:00,18,0,1009,0,
9572,2023-01-01 20:09:30,36,3,960,1,С  наступившим  Новолетием!!!
9569,2022-12-31 12:30:56,47,9,1616,1,"Здравствуйте. Подскажите пожалуйста, 7.01 в 18.00 вход свободный ?"
9568,2022-12-31 00:52:54,18,1,819,1,Владыка Фаддей Успенский имел прямое отношение к Петрозаводску. До своей архиерейской хиротонии он был ректором Олонецкой духовной семинарии в 1903-1906 гг.
9558,2022-12-29 17:46:41,132,10,2839,8,"🙏 🙏 🙏 Композитор, поцелованный Богом! Упокой Господи... СО СВЯТЫМИ УПОКОЙ,,,,,,🙏🙏🙏🙏🙏🙏🙏🙏 🙏🙏🙏 🙏🙏🙏 🙏🙏🙏 🙏🙏🙏 🙏🙏🙏"
9557,2022-12-29 17:12:00,16,2,771,0,
9555,2022-12-29 14:12:00,60,13,1099,2," С Новым Годом и Рождеством!!!!!,🎄🎄🎄"
9552,2022-12-28 22:31:26,3,0,415,0,
9550,2022-12-28 16:12:00,60,4,1240,1,
9549,2022-12-28 14:00:02,17,3,453,0,
9546,2022-12-28 00:16:50,13,0,432,0,
9543,2022-12-27 18:58:18,17,3,543,0,
9541,2022-12-26 11:34:19,75,3,1385,0,
9536,2022-12-25 18:30:00,98,2,1283,5,"Поздравляю с именинами дорогого от. Евгения) многая лета! С Днём Ангела, батюшка! Всегда помню в молитве от.Евгения ,с Днём Ангела! Поздравляю  отца Евгения с днём Ангела!  Желаю здоровья  и духовных радостей на многая и Благая лета !!!!🙏🙏🙏🌲⛄🌲🌹🌹🌹 Многая лета!"
9534,2022-12-25 14:36:59,35,0,1163,0,
9533,2022-12-25 13:28:20,29,4,626,1,"Нет слов, мира и добра всем всем ."
9529,2022-12-24 18:12:00,84,7,1788,1,"Преблаженне Святителю Спиридоне, моли Бога о нас🙏🏻"
9528,2022-12-24 12:56:12,13,1,469,2,Всё конечно хорошо. Да простит меня Господь. Не могу понять разве может любящая Бога женщина с распущенными волосами находится в  присутствии священника. Мы лицемеры.?
9527,2022-12-24 12:29:05,37,3,755,0,
9524,2022-12-23 12:22:24,7,0,348,0,
9521,2022-12-22 12:49:03,63,5,1050,2,🙏🙏🙏 🙏🙏🙏
9520,2022-12-22 12:37:00,17,0,602,0,
9517,2022-12-20 12:59:17,13,0,591,0,
9516,2022-12-19 14:00:03,187,5,3672,0,
9508,2022-12-18 17:56:00,61,3,1125,0,
9507,2022-12-18 16:20:44,37,5,867,0,
9504,2022-12-18 11:42:03,10,2,492,0,
9502,2022-12-17 16:51:51,45,2,767,1,Воистину утешение. Богородица рядом с болящими и врачующими в Ахтырском Своем Образе.
9501,2022-12-17 10:25:53,18,0,441,0,
9499,2022-12-16 19:19:00,20,0,755,0,
9497,2022-12-16 11:54:56,49,2,926,0,
9496,2022-12-14 21:45:16,8,3,577,0,
9493,2022-12-13 16:40:42,92,1,1708,3,Волшебно. Господи помилуй🙏🙏🙏 Аминь🙏
9491,2022-12-12 21:48:01,22,4,768,0,
9490,2022-12-12 20:21:00,18,5,864,0,
9487,2022-12-12 12:12:00,33,2,723,0,
9486,2022-12-11 16:12:00,36,3,948,0,
9483,2022-12-11 13:30:35,115,6,3038,5,"Все правильно говорите, наш дорогой батюшка.   Грехов - море !  ... Прости нас,Господи!!! 🙏 🙏🙏🙏 🙏🙏🙏 Спасибо Вам батюшка за всё. 🙏 Венчание в вашем соборе состоялось в 2013 году.По воле Божьей через 11 месяцев я родила долгожданного первенца.  Первый назван в честь Вас 🙏💖 Второй приезд в собор  был в 2018 году. В 2019 году я родила второго сына 🙏 Спасибо Господу, за то что прощает нам пригрешения вольные и невольные 🙏 Здоровья Вам крепкого на долгие лета 💖"
9480,2022-12-10 16:12:00,21,6,604,0,
9477,2022-12-09 11:12:00,23,0,737,0,
9473,2022-12-08 17:35:34,28,7,741,3,"На фото явно не о. Леонид. Это, скорее всего, командир воинской части. И голос не его. Священники в зоне СВО обычно находятся без оружия. Верное примечание👆 Странно, православные воюют с православными. А в Библии сказано, что по любви узнают учеников Христа. Иоанна 13:35"
9472,2022-12-08 13:10:02,32,2,790,0,
9471,2022-12-08 11:40:51,10,0,390,0,
9468,2022-12-06 18:04:00,50,5,853,1,"Святая великомученица Екатерина, моли Бога о нас грешных! 🙏🙏🙏❤️❤️❤️"
9467,2022-12-06 08:30:00,13,0,461,0,
9464,2022-12-05 14:55:30,34,0,744,0,
9462,2022-12-05 11:30:00,19,1,514,0,
9461,2022-12-05 08:32:00,57,10,834,1,🙏🙏🙏
9458,2022-12-05 02:41:55,20,12,382,0,
9455,2022-12-04 20:00:02,7,2,364,0,
9453,2022-12-04 16:30:00,17,3,679,0,
9452,2022-12-04 16:20:04,23,0,746,1,Спаси Господи и Вас с праздником!
9450,2022-12-04 15:36:44,10,3,419,1,🙏 🙏 🙏
9449,2022-12-04 15:30:00,30,9,1084,1,Есть предложение?
9446,2022-12-03 14:30:00,22,5,964,0,
9444,2022-12-03 12:51:57,70,5,1505,2,"Слава Богу!!! Низкий поклон  мастерам - реставраторам и всем,  кто  принимал участие по  восстановлению  икон!"
9443,2022-12-03 11:35:01,9,0,382,0,
9442,2022-12-02 19:30:00,34,3,863,0,
9437,2022-12-02 08:08:00,16,4,582,0,
9433,2022-12-01 17:43:40,18,0,596,0,
9429,2022-11-30 16:09:08,101,44,3680,5,"Как нужны ваши материалы, вы, возможно, и не знаете... 🙏🏻🙏🏻🙏🏻 Дух созидающий! Слава Богу, за таких сильных духом и верою  людей.🙏❤🙏 Слава Богу! Божьего благословения отцу Олегу! Спасибо за фильм!"
9426,2022-11-29 00:14:27,28,10,816,0,
9423,2022-11-28 17:42:36,18,0,540,0,
9421,2022-11-28 15:09:24,32,5,1392,2,Со святыми упокой🙏🙏🙏 🙏🙏🙏
9420,2022-11-28 14:30:00,14,0,489,1,"Он же сам от себя ничего не рассказывает, просто читает житие."
9418,2022-11-27 20:30:00,6,0,389,0,
9417,2022-11-27 17:30:00,23,3,962,0,
9411,2022-11-27 14:10:04,5,0,452,0,
9410,2022-11-27 13:52:44,37,0,1022,0,
9406,2022-11-26 22:07:06,26,3,885,0,
9405,2022-11-26 18:12:00,12,1,506,0,
9398,2022-11-26 12:41:22,60,7,1186,9,"🙏🙏🙏 вечная память р. Б. Руфу!!! Царствие Небесное р.Б.Руфу...Вечная память.🙏❤❤❤ Прими, Господи и помилуй р б Руфа!!!! Царство Небесное 🙏 Упокой, Господи, душу новопреставленного р. Божия Руфа и прости вся его согрешения вольная и невольная. Доброй и светлой души был человек. Помним! СО СВЯТЫМИ УПОКОЙ,,,,,,🙏🙏🙏🙏🙏🙏🙏🙏🙏 🙏🙏🙏🙏🙏 Царствия Небесного! Царствие Небесное  и вечная память новопр.рабу Божиему Руфу!🙏🙏🙏"
9397,2022-11-26 12:06:07,45,8,1773,3,🙏🙏🙏 Царствие Небесное новопрест. р. Б. Константину 🙏🙏🙏 🙏🙏🙏
9396,2022-11-25 13:08:32,38,4,1181,0,
9394,2022-11-24 14:36:13,27,1,572,0,
9393,2022-11-23 21:41:56,27,6,670,0,
9391,2022-11-23 11:28:59,23,2,866,0,
9389,2022-11-22 21:28:12,60,6,985,1,🙏🙏🙏
9387,2022-11-22 16:12:00,19,5,708,1,"Спаси и сохрани нас грешных, Пресвятая Богородица Скоропослушница 🙏🙏🙏❤"
9386,2022-11-22 15:15:00,41,3,519,0,
9385,2022-11-22 14:00:54,74,10,1387,0,
9379,2022-11-21 16:12:00,38,5,1008,0,
9377,2022-11-21 13:12:00,136,25,2751,4,"22 ноября Божественная Литургия начнётся в 9 час. 🙏🙏🙏🙏🙏🙏🙏 Моли Бога о  нас,Пречистая Богородице !!!🙏🙏🙏 Спасибо. Прочитала"
9376,2022-11-21 11:12:00,13,3,489,0,
9373,2022-11-20 21:12:00,43,2,728,0,
9369,2022-11-20 16:37:08,36,6,852,0,
9366,2022-11-20 15:48:00,41,2,1319,1,"Здравствуйте, когда открывают мощи, что бы можно было приложиться?"
9359,2022-11-19 00:19:18,20,3,534,0,
9353,2022-11-18 16:03:51,11,4,663,1,"Здравствуйте, есть 42 зимние кроссовки. 89535361950"
9352,2022-11-18 12:15:35,1,0,355,0,
9351,2022-11-18 11:13:48,13,1,580,0,
9347,2022-11-15 22:06:10,16,6,672,2,Храни нас Господь и Матерь Божия всех!!!!! Грешных.... А митрополит карельский осудил проведение подобных мероприятий?!
9341,2022-11-14 10:45:00,45,1,974,0,
9338,2022-11-13 17:01:00,35,3,1174,1,🙏🙏🙏
9336,2022-11-13 15:45:00,24,5,1166,0,
9331,2022-11-13 13:27:11,141,20,4319,0,
9330,2022-11-13 12:32:10,59,9,1146,9,"Упокой, Господи, душу новопреставленного р. Твоего иерея Димитрия и прости вся согрешения его вольная и невольная. Аминь. Помним! С каким смирением и любовью вел службы в Крестовоздвиженском храме. Вечная память. Царствие небесное о. Димитрию🙏🙏🙏 Царствие Небесное, вечная память о.Димитрию...🙏 Светлая память о. Димитрию! 🙏🙏🙏🌹🌹🌹🌹 Царствие Небесное о.Дмитрию🙏🙏🙏 Царство Небесное о. Димитрия! 🙏🙏🙏 Светлая память и Царствие Небесное о.Димитрию! 🙏🙏🙏 Царствие Небесное дорогому батюшке Димитрию и вечная память!"
9327,2022-11-12 23:16:44,26,15,562,2,"Вечная память! Спаси, Господи, создателей сего фильма! Вечная память архимандриту Илариону. Аминь. Доброго здравия всей братии Важеозерской обители, матушке Марфе с сестрами и процветания этого святого места!"
9324,2022-11-12 13:01:39,29,4,749,1,"Светлая память матушке Серафиме, возродившей монастырь в 1993 году..Знаю это реально, так как , по её благословению, пребывал там трудником в августе 1993 года..."
9320,2022-11-11 11:18:07,35,3,978,1,Наверное ноября?
9318,2022-11-10 08:00:02,20,1,698,0,
9316,2022-11-09 21:18:08,32,4,811,0,
9305,2022-11-08 14:51:01,60,5,806,0,
9282,2022-11-07 17:30:01,222,17,4251,10,"Царствие Небесное, вечная память приснопамятному о.Георгию.Крестил меня и мою семью в 1989г.🙏🙏🙏 Царство небесное , дорогому батюшке о.Георгию!🙏❤ Вечная память! Вечный покой! Царствие Небесное отцу Георгию!!! Помним, любим, вспоминаем !!!  ..И  всегда  воспоминания светлые, теплые . Любящий и заботливый был  батюшка !!!. 🙏🙏🙏🍀🌺🍀🌺🍀🌺🍀🌺 🙏🙏🙏 Царствие Небесное о. Георгию. Хороший был батюшка... Вечная память... 🙏🙏🙏 Царство небесное, мы помним Светлая Память о. Георгию 🙏🏻🙏🏻🙏🏻❤ Добрый, сердечный. веселый. Царствие Небесное дорогому о. Георгию. Царствие Небесное о. Георгию. 
🙏🙏🙏🥀🥀🥀🥀🥀🥀🥀🥀"
